#node	identifier	category	term ID	term description
TP53	9606.ENSP00000269305	WikiPathways	WP4191	Caloric restriction and aging
TP53	9606.ENSP00000269305	WikiPathways	WP4206	Hereditary leiomyomatosis and renal cell carcinoma pathway
TP53	9606.ENSP00000269305	WikiPathways	WP4216	Chromosomal and microsatellite instability in colorectal cancer 
TP53	9606.ENSP00000269305	WikiPathways	WP4239	Epithelial to mesenchymal transition in colorectal cancer
TP53	9606.ENSP00000269305	WikiPathways	WP4255	Non-small cell lung cancer
TP53	9606.ENSP00000269305	WikiPathways	WP4262	Breast cancer pathway
TP53	9606.ENSP00000269305	WikiPathways	WP4263	Pancreatic adenocarcinoma pathway
TP53	9606.ENSP00000269305	WikiPathways	WP4284	Ultraconserved region 339 modulation of tumor suppressor microRNAs in cancer
TP53	9606.ENSP00000269305	WikiPathways	WP4313	Ferroptosis
TP53	9606.ENSP00000269305	WikiPathways	WP4320	Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome
TP53	9606.ENSP00000269305	WikiPathways	WP4399	MicroRNA network associated with chronic lymphocytic leukemia
TP53	9606.ENSP00000269305	WikiPathways	WP45	G1 to S cell cycle control
TP53	9606.ENSP00000269305	WikiPathways	WP4630	Measles virus infection
TP53	9606.ENSP00000269305	WikiPathways	WP4657	22q11.2 copy number variation syndrome
TP53	9606.ENSP00000269305	WikiPathways	WP4658	Small cell lung cancer
TP53	9606.ENSP00000269305	WikiPathways	WP4674	Head and neck squamous cell carcinoma
TP53	9606.ENSP00000269305	WikiPathways	WP4685	Melanoma
TP53	9606.ENSP00000269305	WikiPathways	WP4746	Thyroid hormones production and peripheral downstream signaling effects
TP53	9606.ENSP00000269305	WikiPathways	WP4747	Netrin-UNC5B signaling pathway
TP53	9606.ENSP00000269305	WikiPathways	WP4754	IL-18 signaling pathway
TP53	9606.ENSP00000269305	WikiPathways	WP4925	Unfolded protein response
TP53	9606.ENSP00000269305	WikiPathways	WP4949	16p11.2 proximal deletion syndrome
TP53	9606.ENSP00000269305	WikiPathways	WP5043	Pentose phosphate pathway in senescent cells
TP53	9606.ENSP00000269305	WikiPathways	WP5044	Kynurenine pathway and links to cell senescence
TP53	9606.ENSP00000269305	WikiPathways	WP5046	NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence
TP53	9606.ENSP00000269305	WikiPathways	WP5049	Glycolysis in senescence
TP53	9606.ENSP00000269305	WikiPathways	WP5050	TCA cycle in senescence
TP53	9606.ENSP00000269305	WikiPathways	WP5055	Burn wound healing
TP53	9606.ENSP00000269305	WikiPathways	WP5087	Malignant pleural mesothelioma
TP53	9606.ENSP00000269305	WikiPathways	WP5098	T-cell activation SARS-CoV-2
TP53	9606.ENSP00000269305	WikiPathways	WP5149	Lipid metabolism in senescent cells
TP53	9606.ENSP00000269305	WikiPathways	WP5180	DYRK1A
TP53	9606.ENSP00000269305	WikiPathways	WP5220	Metabolic reprogramming in pancreatic cancer
TP53	9606.ENSP00000269305	WikiPathways	WP5224	2q37 copy number variation syndrome
TP53	9606.ENSP00000269305	WikiPathways	WP5322	CKAP4 signaling pathway map
TP53	9606.ENSP00000269305	WikiPathways	WP673	ErbB signaling pathway
TP53	9606.ENSP00000269305	WikiPathways	WP707	DNA damage response
TP53	9606.ENSP00000269305	WikiPathways	WP710	DNA damage response (only ATM dependent)
TP53	9606.ENSP00000269305	DISEASES	DOID:0050117	Disease by infectious agent
TP53	9606.ENSP00000269305	DISEASES	DOID:0050155	Sensory system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0050161	Lower respiratory tract disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0050177	Monogenic disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0050615	Respiratory system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0050621	Respiratory system benign neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:0050622	Reproductive organ benign neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:0050686	Organ system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0050687	Cell type cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0050736	Autosomal dominant disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0050737	Autosomal recessive disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0050739	Autosomal genetic disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0050753	Cerebellar ataxia
TP53	9606.ENSP00000269305	DISEASES	DOID:0050861	Colorectal adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:0050866	Oral squamous cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:0050933	Ovarian serous carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:0050950	Autosomal recessive cerebellar ataxia
TP53	9606.ENSP00000269305	DISEASES	DOID:0050951	Hereditary ataxia
TP53	9606.ENSP00000269305	DISEASES	DOID:0060058	Lymphoma
TP53	9606.ENSP00000269305	DISEASES	DOID:0060060	non-Hodgkin lymphoma
TP53	9606.ENSP00000269305	DISEASES	DOID:0060071	Pre-malignant neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:0060072	Benign neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:0060073	Lymphatic system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0060083	Immune system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0060084	Cell type benign neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:0060085	Organ system benign neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:0060086	Female reproductive organ benign neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:0060095	Uterine benign neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:0060100	Musculoskeletal system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0060108	Brain glioma
TP53	9606.ENSP00000269305	DISEASES	DOID:0060116	Sensory system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0060118	Thoracic disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0060119	Pharynx cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0060122	Integumentary system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0060262	Gallbladder disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0080001	Bone disease
TP53	9606.ENSP00000269305	DISEASES	DOID:0080199	Colorectal carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:0080355	Hepatobiliary system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:0080364	Malignant adenoma
TP53	9606.ENSP00000269305	DISEASES	DOID:0080639	Bone sarcoma
TP53	9606.ENSP00000269305	DISEASES	DOID:10155	Intestinal cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:10534	Stomach cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:1100	Ovarian disease
TP53	9606.ENSP00000269305	DISEASES	DOID:11054	Urinary bladder cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:1107	Esophageal carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:1115	Sarcoma
TP53	9606.ENSP00000269305	DISEASES	DOID:11166	Obsolete papillomavirus infectious disease
TP53	9606.ENSP00000269305	DISEASES	DOID:1192	Peripheral nervous system neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:11934	Head and neck cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:120	Female reproductive organ cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:1240	Leukemia
TP53	9606.ENSP00000269305	DISEASES	DOID:12704	Ataxia telangiectasia
TP53	9606.ENSP00000269305	DISEASES	DOID:1289	Neurodegenerative disease
TP53	9606.ENSP00000269305	DISEASES	DOID:1319	Brain cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:13223	Uterine fibroid
TP53	9606.ENSP00000269305	DISEASES	DOID:1324	Lung cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:1380	Endometrial cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:14566	Disease of cellular proliferation
TP53	9606.ENSP00000269305	DISEASES	DOID:15	Reproductive system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:1520	Colon carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:154	Mixed cell type cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:1542	Head and neck carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:1579	Respiratory system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:16	Integumentary system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:1612	Breast cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:162	Cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:17	Musculoskeletal system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:170	Endocrine gland cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:1749	Squamous cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:1793	Pancreatic cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:1795	Tumor of exocrine pancreas
TP53	9606.ENSP00000269305	DISEASES	DOID:18	Urinary system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:184	Bone cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:1909	Melanoma
TP53	9606.ENSP00000269305	DISEASES	DOID:193	Reproductive organ cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:201	Connective tissue cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:2151	Malignant ovarian surface epithelial-stromal neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:2152	Ovary epithelial cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:2154	Nephroblastoma
TP53	9606.ENSP00000269305	DISEASES	DOID:2174	Ocular cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:219	Colon cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:225	Syndrome
TP53	9606.ENSP00000269305	DISEASES	DOID:2253	Cervix disease
TP53	9606.ENSP00000269305	DISEASES	DOID:2277	Gonadal disease
TP53	9606.ENSP00000269305	DISEASES	DOID:229	Female reproductive system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:234	Colon adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:2394	Ovarian cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:2513	Basal cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:2531	Hematologic cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:2596	Larynx cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:26	Pancreas disease
TP53	9606.ENSP00000269305	DISEASES	DOID:2600	Laryngeal carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:2615	Papilloma
TP53	9606.ENSP00000269305	DISEASES	DOID:2621	Autonomic nervous system neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:263	Kidney cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:2632	Papillary serous adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:2671	Transitional cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:2786	Cerebellar disease
TP53	9606.ENSP00000269305	DISEASES	DOID:28	Endocrine system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:2871	Endometrial carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:289	Endometriosis
TP53	9606.ENSP00000269305	DISEASES	DOID:2893	Cervix carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:2914	Immune system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:299	Adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3007	Breast ductal carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3008	Invasive ductal carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3012	Li-Fraumeni syndrome
TP53	9606.ENSP00000269305	DISEASES	DOID:305	Carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3068	Glioblastoma multiforme
TP53	9606.ENSP00000269305	DISEASES	DOID:3069	Astrocytoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3070	Malignant glioma
TP53	9606.ENSP00000269305	DISEASES	DOID:3093	Nervous system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:3111	Cystadenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3112	Papillary adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3114	Serous cystadenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3118	Hepatobiliary disease
TP53	9606.ENSP00000269305	DISEASES	DOID:3119	Gastrointestinal system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:3121	Gallbladder cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:331	Central nervous system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:3347	Osteosarcoma
TP53	9606.ENSP00000269305	DISEASES	DOID:345	Uterine disease
TP53	9606.ENSP00000269305	DISEASES	DOID:3451	Skin carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3459	Breast carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3463	Breast disease
TP53	9606.ENSP00000269305	DISEASES	DOID:3498	Pancreatic ductal adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3571	Liver cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:3605	Ovarian cystadenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3620	Central nervous system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:363	Uterine cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:365	Bladder disease
TP53	9606.ENSP00000269305	DISEASES	DOID:3683	Lung benign neoplasm
TP53	9606.ENSP00000269305	DISEASES	DOID:37	Skin disease
TP53	9606.ENSP00000269305	DISEASES	DOID:3713	Ovary adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3717	Gastric adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3744	Cervical squamous cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3748	Esophagus squamous cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3905	Lung carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3907	Lung squamous cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3908	Lung non-small cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3910	Lung adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3948	Adrenocortical carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:3952	Adrenal cortex disease
TP53	9606.ENSP00000269305	DISEASES	DOID:3953	Adrenal gland cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:3996	Urinary system cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:4	Disease
TP53	9606.ENSP00000269305	DISEASES	DOID:4001	Ovarian carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:4006	Bladder urothelial carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:4007	Bladder carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:403	Mouth disease
TP53	9606.ENSP00000269305	DISEASES	DOID:4074	Pancreatic adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:409	Liver disease
TP53	9606.ENSP00000269305	DISEASES	DOID:4138	Bile duct disease
TP53	9606.ENSP00000269305	DISEASES	DOID:4159	Skin cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:4236	Carcinosarcoma
TP53	9606.ENSP00000269305	DISEASES	DOID:4362	Cervical cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:4606	Bile duct cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:4607	Biliary tract cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:4645	Retinal cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:4706	Infratentorial cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:4896	Bile duct adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:4897	Bile duct carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:4905	Pancreatic carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:4947	Cholangiocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:4948	Gallbladder carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:5041	Esophageal cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:5093	Thoracic cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:5295	Intestinal disease
TP53	9606.ENSP00000269305	DISEASES	DOID:5353	Colonic disease
TP53	9606.ENSP00000269305	DISEASES	DOID:5386	Lung adenoma
TP53	9606.ENSP00000269305	DISEASES	DOID:5517	Stomach carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:5520	Head and neck squamous cell carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:557	Kidney disease
TP53	9606.ENSP00000269305	DISEASES	DOID:5614	Eye disease
TP53	9606.ENSP00000269305	DISEASES	DOID:5672	Large intestine cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:5679	Retinal disease
TP53	9606.ENSP00000269305	DISEASES	DOID:574	Peripheral nervous system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:5746	Ovarian serous cystadenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:5750	Endometrial serous adenocarcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:60004	Malignant cystadenoma
TP53	9606.ENSP00000269305	DISEASES	DOID:6050	Esophageal disease
TP53	9606.ENSP00000269305	DISEASES	DOID:630	Genetic disease
TP53	9606.ENSP00000269305	DISEASES	DOID:65	Connective tissue disease
TP53	9606.ENSP00000269305	DISEASES	DOID:657	Adenoma
TP53	9606.ENSP00000269305	DISEASES	DOID:660	Adrenal cortex cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:684	Hepatocellular carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:686	Liver carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:7	Disease of anatomical entity
TP53	9606.ENSP00000269305	DISEASES	DOID:707	B-cell lymphoma
TP53	9606.ENSP00000269305	DISEASES	DOID:74	Hematopoietic system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:75	Lymphatic system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:76	Stomach disease
TP53	9606.ENSP00000269305	DISEASES	DOID:768	Retinoblastoma
TP53	9606.ENSP00000269305	DISEASES	DOID:769	Neuroblastoma
TP53	9606.ENSP00000269305	DISEASES	DOID:77	Gastrointestinal system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:771	Retinal cell cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:786	Laryngeal disease
TP53	9606.ENSP00000269305	DISEASES	DOID:850	Lung disease
TP53	9606.ENSP00000269305	DISEASES	DOID:8557	Oropharynx cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:8618	Oral cavity cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:863	Nervous system disease
TP53	9606.ENSP00000269305	DISEASES	DOID:8719	In situ carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:8866	Actinic keratosis
TP53	9606.ENSP00000269305	DISEASES	DOID:8923	Skin melanoma
TP53	9606.ENSP00000269305	DISEASES	DOID:9256	Colorectal cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:9261	Nasopharynx carcinoma
TP53	9606.ENSP00000269305	DISEASES	DOID:934	Viral infectious disease
TP53	9606.ENSP00000269305	DISEASES	DOID:936	Brain disease
TP53	9606.ENSP00000269305	DISEASES	DOID:9460	Uterine corpus cancer
TP53	9606.ENSP00000269305	DISEASES	DOID:9553	Adrenal gland disease
TP53	9606.ENSP00000269305	DISEASES	DOID:9561	Nasopharyngeal disease
TP53	9606.ENSP00000269305	DISEASES	DOID:974	Upper respiratory tract disease
TP53	9606.ENSP00000269305	DISEASES	DOID:9741	Biliary tract disease
TP53	9606.ENSP00000269305	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
TP53	9606.ENSP00000269305	TISSUES	BTO:0000003	Intestinal cell line
TP53	9606.ENSP00000269305	TISSUES	BTO:0000018	A-549 cell
TP53	9606.ENSP00000269305	TISSUES	BTO:0000038	SW-480 cell
TP53	9606.ENSP00000269305	TISSUES	BTO:0000042	Animal
TP53	9606.ENSP00000269305	TISSUES	BTO:0000058	Alimentary canal
TP53	9606.ENSP00000269305	TISSUES	BTO:0000080	Male reproductive gland
TP53	9606.ENSP00000269305	TISSUES	BTO:0000081	Reproductive system
TP53	9606.ENSP00000269305	TISSUES	BTO:0000082	Male reproductive system
TP53	9606.ENSP00000269305	TISSUES	BTO:0000083	Female reproductive system
TP53	9606.ENSP00000269305	TISSUES	BTO:0000089	Blood
TP53	9606.ENSP00000269305	TISSUES	BTO:0000093	MCF-7 cell
TP53	9606.ENSP00000269305	TISSUES	BTO:0000100	Astrocytoma cell
TP53	9606.ENSP00000269305	TISSUES	BTO:0000101	Astrocytoma cell line
TP53	9606.ENSP00000269305	TISSUES	BTO:0000142	Brain
TP53	9606.ENSP00000269305	TISSUES	BTO:0000161	Lung fibroblast cell line
TP53	9606.ENSP00000269305	TISSUES	BTO:0000167	Adenocarcinoma cell line
TP53	9606.ENSP00000269305	TISSUES	BTO:0000174	Embryonic structure
TP53	9606.ENSP00000269305	TISSUES	BTO:0000177	BG-1 cell
TP53	9606.ENSP00000269305	TISSUES	BTO:0000182	HT-29 cell
TP53	9606.ENSP00000269305	TISSUES	BTO:0000188	Colonic cell line
TP53	9606.ENSP00000269305	TISSUES	BTO:0000227	Central nervous system
TP53	9606.ENSP00000269305	TISSUES	BTO:0000254	Female reproductive gland
TP53	9606.ENSP00000269305	TISSUES	BTO:0000255	Brain cell line
TP53	9606.ENSP00000269305	TISSUES	BTO:0000269	Colon
TP53	9606.ENSP00000269305	TISSUES	BTO:0000282	Head
TP53	9606.ENSP00000269305	TISSUES	BTO:0000284	Organism form
